device,suite,provider,layout,mode,batch,seq,hidden,dtype,gate_multiplier,down_multiplier,time_ms,peak_memory_mib,warmup,rep
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,4,2048,11008,bf16,1.0,1.0,5.974743,2580.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,4,2048,11008,bf16,1.0,1.0,0.374310,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,4,2048,11008,bf16,1.0,1.0,0.566077,1204.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,4,2048,11008,bf16,1.0,1.0,0.923261,1376.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,4,2048,11008,bf16,1.0,1.0,0.367615,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,4,2048,11008,bf16,1.0,1.0,0.555393,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,4,2048,11008,bf16,1.0,1.0,0.908461,1720.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,4,2048,11008,bf16,1.0,1.0,0.367201,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,4,2048,11008,bf16,1.0,1.0,0.929084,1376.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,4,2048,11008,bf16,0.7,1.3,2.246171,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,4,2048,11008,bf16,0.7,1.3,4.987385,2580.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,4,2048,11008,bf16,0.7,1.3,0.382685,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,4,2048,11008,bf16,0.7,1.3,0.572307,1204.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,4,2048,11008,bf16,0.7,1.3,0.934552,1376.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,4,2048,11008,bf16,0.7,1.3,0.373210,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,4,2048,11008,bf16,0.7,1.3,0.561505,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,4,2048,11008,bf16,0.7,1.3,0.920646,1720.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,4,2048,11008,bf16,0.7,1.3,2.420867,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,4,2048,11008,bf16,0.7,1.3,5.985102,2580.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,4,2048,11008,bf16,0.7,1.3,0.374713,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,4,2048,11008,bf16,0.7,1.3,0.565523,1204.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,4,2048,11008,bf16,0.7,1.3,0.951646,1376.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,4,2048,11008,bf16,0.7,1.3,0.368039,1032.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,4,2048,11008,bf16,0.7,1.3,0.556413,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,full,4,2048,11008,bf16,0.7,1.3,0.906663,1720.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,forward,4,2048,11008,bf16,0.7,1.3,0.588363,1204.000,20,50
NVIDIA A100-SXM4-80GB,a100,liger,separate,full,4,2048,11008,bf16,0.7,1.3,1.351949,1548.000,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,forward,2,7,11009,bf16,1.0,1.0,0.095234,2.648,20,50
NVIDIA A100-SXM4-80GB,a100,torch,separate,full,2,7,11009,bf16,1.0,1.0,0.341265,4.415,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,forward,2,7,11009,bf16,1.0,1.0,0.093350,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,backward,2,7,11009,bf16,1.0,1.0,0.059223,2.061,20,50
NVIDIA A100-SXM4-80GB,a100,forge_fast,separate,full,2,7,11009,bf16,1.0,1.0,0.306107,2.355,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,forward,2,7,11009,bf16,1.0,1.0,0.104041,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,backward,2,7,11009,bf16,1.0,1.0,0.076963,2.649,20,50
NVIDIA A100-SXM4-80GB,a100,forge_safe,separate,full,2,7,11009,bf16,1.0,1.0,0.295156,2.944,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,forward,2,7,11009,bf16,1.0,1.0,0.109655,2.648,20,50
NVIDIA A100-SXM4-80GB,a100,torch_packed,packed,full,2,7,11009,bf16,1.0,1.0,0.379641,4.414,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,forward,2,7,11009,bf16,1.0,1.0,0.095816,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,backward,2,7,11009,bf16,1.0,1.0,0.057774,2.060,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_fast,packed,full,2,7,11009,bf16,1.0,1.0,0.279644,2.354,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,forward,2,7,11009,bf16,1.0,1.0,0.088513,1.766,20,50
NVIDIA A100-SXM4-80GB,a100,forge_packed_safe,packed,backward,2,7,11009,bf16,1.0,1.0,0.063919,2.648,20,50
